Facility;YearNum;ProgramType;GroupCode
международные отношения;3;бакалавриат;3б МО Б-01
международные отношения;3;бакалавриат;3б МО Б-02
международные отношения;3;бакалавриат;3б МО ДГС-01
международные отношения;3;бакалавриат;3б МО ДГС-02
международные отношения;3;бакалавриат;3б МО ДГС-03
международные отношения;3;бакалавриат;3б МО ДГС-04
международные отношения;3;бакалавриат;3б МО НО-01
международные отношения;3;бакалавриат;3б МО НО-02
международные отношения;3;бакалавриат;3б МО НО-03
международные отношения;3;бакалавриат;3б МО НО-04
международные отношения;2;бакалавриат;2б МО Азия
международные отношения;2;бакалавриат;2б МО АИ
международные отношения;2;бакалавриат;2б МО ЕИ-01
международные отношения;2;бакалавриат;2б МО ЕИ-02
международные отношения;2;бакалавриат;2б МО ЕИ-03
международные отношения;2;бакалавриат;2б МО МП-01
международные отношения;2;бакалавриат;2б МО МП-02
международные отношения;2;бакалавриат;2б МО МП-03
международные отношения;2;бакалавриат;2б МО МП-04
международные отношения;1;бакалавриат;1б МО-01
международные отношения;1;бакалавриат;1б МО-02
международные отношения;1;бакалавриат;1б МО-03
международные отношения;1;бакалавриат;1б МО-04
международные отношения;1;бакалавриат;1б МО-05
международные отношения;1;бакалавриат;1б МО-06
международные отношения;1;бакалавриат;1б МО-07
международные отношения;1;бакалавриат;1б МО-08
международные отношения;1;бакалавриат;1б МО-09
международные отношения;1;бакалавриат;1б МО-10
международные отношения;2;магистратура;2 МАГ-PR
международные отношения;2;магистратура;2 МАГ-АИ
международные отношения;2;магистратура;2 МАГ-Д
международные отношения;2;магистратура;2 МАГ-ЕИ
международные отношения;2;магистратура;2 МАГ-ИБСС
международные отношения;2;магистратура;2 МАГ-ИМО
международные отношения;2;магистратура;2 МАГ-ИТР
международные отношения;2;магистратура;2 МАГ-МГС
международные отношения;2;магистратура;2 МАГ-МО(а)
международные отношения;2;магистратура;2 МАГ-МОПП
международные отношения;2;магистратура;2 МАГ-МП
международные отношения;2;магистратура;2 МАГ-СТР
международные отношения;2;магистратура;2 МАГ-ТМО
международные отношения;2;магистратура;2 МАГ-ЭКОЛ
международные отношения;1;магистратура;1 МАГ-PR
международные отношения;1;магистратура;1 МАГ-АИ
международные отношения;1;магистратура;1 МАГ-Д
международные отношения;1;магистратура;1 МАГ-ЕИ
международные отношения;1;магистратура;1 МАГ-ИБСС
международные отношения;1;магистратура;1 МАГ-ИМО
международные отношения;1;магистратура;1 МАГ-ИТР
международные отношения;1;магистратура;1 МАГ-МГС
международные отношения;1;магистратура;1 МАГ-МО(а)
международные отношения;1;магистратура;1 МАГ-МОПП
международные отношения;1;магистратура;1 МАГ-МП
международные отношения;1;магистратура;1 МАГ-СТР
международные отношения;1;магистратура;1 МАГ-ТМО
международные отношения;1;магистратура;1 МАГ-ЭКОЛ
менеджмента;4;бакалавриат;4 - ГМУ
менеджмента;4;бакалавриат;4 - Логистика
менеджмента;4;бакалавриат;4 - Маркетинг
менеджмента;4;бакалавриат;4 - ММ
менеджмента;4;бакалавриат;4 - УЧР
менеджмента;4;бакалавриат;4 - ФМ
менеджмента;3;бакалавриат;3 - ГМУ
менеджмента;3;бакалавриат;3 - ИМ
менеджмента;3;бакалавриат;3 - Логистика
менеджмента;3;бакалавриат;3 - Маркетинг
менеджмента;3;бакалавриат;3 - ММ
менеджмента;3;бакалавриат;3 - УЧР
менеджмента;3;бакалавриат;3 - ФМ
менеджмента;2;бакалавриат;2 - ГМУ8
менеджмента;2;бакалавриат;2 - М1
менеджмента;2;бакалавриат;2 - М2
менеджмента;2;бакалавриат;2 - М3
менеджмента;2;бакалавриат;2 - М4
менеджмента;2;бакалавриат;2 - М5
менеджмента;2;бакалавриат;2 - М6
менеджмента;2;бакалавриат;2 - М7
менеджмента;1;бакалавриат;1 - ГМУ
менеджмента;1;бакалавриат;1 - М1
менеджмента;1;бакалавриат;1 - М2
менеджмента;1;бакалавриат;1 - М3
менеджмента;1;бакалавриат;1 - М4
менеджмента;1;бакалавриат;1 - М5
менеджмента;1;бакалавриат;1 - М6
менеджмента;1;бакалавриат;1 - М7
менеджмента;1;бакалавриат;1 - М8
менеджмента;1;бакалавриат;1 - ММ
менеджмента;2;магистратура;MCF 2014
менеджмента;2;магистратура;MIM 2016
менеджмента;1;магистратура;MCF2017
менеджмента;1;магистратура;MIM 2017
менеджмента;1;магистратура;MPM 2017
пмпу;4;бакалавриат;401_пм
пмпу;4;бакалавриат;402_пм
пмпу;4;бакалавриат;403_пм
пмпу;4;бакалавриат;404_пм
пмпу;4;бакалавриат;405_пм
пмпу;4;бакалавриат;406_пм
пмпу;4;бакалавриат;407_пм
пмпу;4;бакалавриат;408_пм
пмпу;4;бакалавриат;409_пм
пмпу;4;бакалавриат;410_пм
пмпу;4;бакалавриат;411_пм
пмпу;4;бакалавриат;431_ит
пмпу;4;бакалавриат;432_ит
пмпу;4;бакалавриат;433_ит
пмпу;4;бакалавриат;491_пф
пмпу;4;бакалавриат;492_пф
пмпу;3;бакалавриат;301_пм
пмпу;3;бакалавриат;302_пм
пмпу;3;бакалавриат;303_пм
пмпу;3;бакалавриат;304_пм
пмпу;3;бакалавриат;305_пм
пмпу;3;бакалавриат;306_пм
пмпу;3;бакалавриат;307_пм
пмпу;3;бакалавриат;308_пм
пмпу;3;бакалавриат;309_пм
пмпу;3;бакалавриат;310_пм
пмпу;3;бакалавриат;331_ит
пмпу;3;бакалавриат;332_ит
пмпу;3;бакалавриат;333_ит
пмпу;3;бакалавриат;391_пф
пмпу;3;бакалавриат;392_пф
пмпу;2;бакалавриат;201_пм
пмпу;2;бакалавриат;202_пм
пмпу;2;бакалавриат;203_пм
пмпу;2;бакалавриат;204_пм
пмпу;2;бакалавриат;205_пм
пмпу;2;бакалавриат;206_пм
пмпу;2;бакалавриат;207_пм
пмпу;2;бакалавриат;208_пм
пмпу;2;бакалавриат;209_пм
пмпу;2;бакалавриат;210_пм
пмпу;2;бакалавриат;211_пм
пмпу;2;бакалавриат;212_пм
пмпу;2;бакалавриат;231_ит
пмпу;2;бакалавриат;232_ит
пмпу;2;бакалавриат;233_ит
пмпу;2;бакалавриат;291_пф
пмпу;2;бакалавриат;292_пф
пмпу;1;бакалавриат;101_пм
пмпу;1;бакалавриат;102_пм
пмпу;1;бакалавриат;103_пм
пмпу;1;бакалавриат;104_пм
пмпу;1;бакалавриат;105_пм
пмпу;1;бакалавриат;106_пм
пмпу;1;бакалавриат;107_пм
пмпу;1;бакалавриат;108_пм
пмпу;1;бакалавриат;109_пм
пмпу;1;бакалавриат;110_пм
пмпу;1;бакалавриат;131_ит
пмпу;1;бакалавриат;132_ит
пмпу;1;бакалавриат;133_ит
пмпу;1;бакалавриат;191_пф
пмпу;1;бакалавриат;192_пф
пмпу;2;магистратура;6_3_1
пмпу;2;магистратура;6_3_2
пмпу;2;магистратура;6_3_3
пмпу;2;магистратура;6_4_1
пмпу;2;магистратура;6_4_2
пмпу;2;магистратура;6_4_3
пмпу;2;магистратура;6_9_1
пмпу;2;магистратура;6_9_2
пмпу;1;магистратура;5_3_1
пмпу;1;магистратура;5_3_2
пмпу;1;магистратура;5_3_3
пмпу;1;магистратура;5_4_1
пмпу;1;магистратура;5_4_2
пмпу;1;магистратура;5_4_3
пмпу;1;магистратура;5_4_4
пмпу;1;магистратура;5_4_5
пмпу;1;магистратура;5_4_6
пмпу;1;магистратура;5_4_7
пмпу;1;магистратура;5_9_1
пмпу;1;магистратура;5_9_2
пмпу;6;специалитет;6_ВК
политологии;4;бакалавриат;4 - Мировая политика и международные отношения
политологии;4;бакалавриат;4 - Политическое управление
политологии;4;бакалавриат;4 - Прикладная политология
политологии;4;бакалавриат;4 - Российская политика
политологии;4;бакалавриат;4 - Сравнительная политология
политологии;4;бакалавриат;4 - Теория политики
политологии;4;бакалавриат;04.янв
политологии;4;бакалавриат;04.фев
политологии;4;бакалавриат;04.мар
политологии;4;бакалавриат;04.апр
политологии;3;бакалавриат;3 - Мировая политика и международные отношения
политологии;3;бакалавриат;3 - Политическое управление
политологии;3;бакалавриат;3 - Прикладная политология
политологии;3;бакалавриат;3 - Российская политика
политологии;3;бакалавриат;3 - Сравнительная политология
политологии;3;бакалавриат;3 - Теория политики
политологии;3;бакалавриат;03.янв
политологии;3;бакалавриат;03.фев
политологии;3;бакалавриат;03.мар
политологии;3;бакалавриат;03.апр
политологии;2;бакалавриат;02.янв
политологии;2;бакалавриат;02.фев
политологии;2;бакалавриат;02.мар
политологии;2;бакалавриат;02.апр
политологии;1;бакалавриат;01.янв
политологии;1;бакалавриат;01.фев
политологии;1;бакалавриат;01.мар
политологии;1;бакалавриат;01.апр
политологии;2;магистратура;2М - Организация отношений с органами государственной власти
политологии;2;магистратура;2М - Политические коммуникации и технологии гражданского образования
политологии;2;магистратура;2М - Политический процесс в России
политологии;2;магистратура;2М - Политическое управление и публичная политика (на английском языке)
политологии;2;магистратура;2М - Прикладная политология
политологии;2;магистратура;2М - Теория мирового политического процесса и международных отношений
политологии;1;магистратура;1М -  Политический процесс в России
политологии;1;магистратура;1М - Организация отношений с органами государственной власти
политологии;1;магистратура;1М - Политические коммуникации и технологии гражданского образования
политологии;1;магистратура;1М - Политическое управление и публичная политика (на английском языке)
политологии;1;магистратура;1М - Прикладная политология
политологии;1;магистратура;1М - Этнополитические процессы в современной России и мире
психологии;4;бакалавриат;44б
психологии;4;бакалавриат;45б
психологии;4;бакалавриат;46б
психологии;3;бакалавриат;34б
психологии;3;бакалавриат;35б
психологии;3;бакалавриат;36б
психологии;2;бакалавриат;24б
психологии;2;бакалавриат;25б
психологии;2;бакалавриат;26б
психологии;1;бакалавриат;14б
психологии;1;бакалавриат;15б
психологии;1;бакалавриат;16б
психологии;2;магистратура;Консультативная психология
психологии;2;магистратура;Общая психология
психологии;2;магистратура;Онтопсихология
психологии;2;магистратура;Организационная психология
